case,system,pathway,commissioning_year,impact_year,root_activity_index,root_branch_depth,contributor,reference_product,location,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,method,unit,package_sha256,foreground_sha256,cohort_foreground_sha256,calculation_timestamp
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-92.23319244384766,-4.744505784148542e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-10.449978828430176,-5.375503512566963e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,3023,3,market for bitumen seal,bitumen seal,GLO,-0.10120410472154617,-5.205972465100112e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-0.7696118354797363,-3.9589086187229235e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-2.04929518699646,-1.0541641908418003e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-0.09400402754545212,-4.835598124766055e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,14987,3,market for reinforcing steel,reinforcing steel,GLO,-24.926610946655273,-1.2822330733876169e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,16371,3,market for sand,sand,CH,-0.10246418416500092,-5.2707913665123926e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-0.2352728694677353,-1.2102513861509016e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1910,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-921.1292114257812,-0.0004738318988815747,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,45471,3,"amine-based silica production, for sorbent-based direct air capture system",amine-based silica,ENC,-32.627445220947266,-1.678366523711279e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-94.66223907470703,-4.8694567425260815e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-11.233063697814941,-5.778324947435669e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,3023,3,market for bitumen seal,bitumen seal,GLO,-0.10878833383321762,-5.596107707470042e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-0.8272972106933594,-4.2556440879288034e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-2.2028591632843018,-1.133158005804682e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-0.10104819387197495,-5.197952359669493e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,14987,3,market for reinforcing steel,reinforcing steel,GLO,-26.794544219970703,-1.378320175924419e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,16371,3,market for sand,sand,CH,-0.11014285683631897,-5.6657848166830744e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-0.2529048025608063,-1.3009506304568225e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1911,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-952.137939453125,-0.0004897828906651878,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,45471,3,"amine-based silica production, for sorbent-based direct air capture system",amine-based silica,ENC,-33.9304313659668,-1.745392559977716e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-97.31075286865234,-5.0056971640253264e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-12.072704315185547,-6.210238845260055e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,3023,3,market for bitumen seal,bitumen seal,GLO,-0.1169203445315361,-6.014421014996714e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-0.8891503810882568,-4.573818832758523e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,19826,3,"market for drawing of pipe, steel","drawing of pipe, steel",GLO,-2.3675129413604736,-1.2178564513171161e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,25771,3,"market for polyethylene, low density, granulate","polyethylene, low density, granulate",RER,-0.10860106348991394,-5.586474459357713e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,14987,3,market for reinforcing steel,reinforcing steel,GLO,-28.797388076782227,-1.4813471232912668e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,16371,3,market for sand,sand,CH,-0.11837615072727203,-6.089308164983129e-08,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,23019,3,"market for transport, freight, lorry, unspecified","transport, freight, lorry, diesel, unspecified",RER,-0.2718103528022766,-1.398201403303892e-07,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1912,33955,3,"market group for electricity, medium voltage","electricity, medium voltage",ENC,-975.9590454101562,-0.0005020365459928787,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1913,45471,3,"amine-based silica production, for sorbent-based direct air capture system",amine-based silica,ENC,-36.75069808959961,-1.89046800872426e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1913,45603,3,"carbon dioxide compression, transport and storage","carbon dioxide, stored",ENC,-117.3038558959961,-6.0341489658434205e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1913,45427,3,"direct air capture system, sorbent-based, 100ktCO2",direct air capture system,ENC,-173.31089782714844,-8.91516964131422e-05,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1913,3023,3,market for bitumen seal,bitumen seal,GLO,-2.2637295722961426,-1.1644699445967811e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
DACCS,not applicable,SSP2-PkBudg1000,2030,1913,20480,3,"market for diesel, burned in diesel-electric generating set, 10MW","diesel, burned in diesel-electric generating set, 10MW",GLO,-11.310922622680664,-5.818375834712275e-06,1944000.0,IPCC 2021 (incl. biogenic CO2) no LT - climate change: total (incl. biogenic CO2) no LT - global warming potential (GWP100) no LT,kg CO2-Eq,a69a4f1d809711761f9cef9754968f80752adab2bcb46e60c91c0ca837310152,b26a2d4d1a33dd6236b4ca552212fc6cbe8a750fa73a449c196702fba2290c60,9cf8a14af9338cdf5cc7ab6fbf96c385005685c274db0f98fab48559986efd35,2026-08-22T09:17:54.702641+00:00
