case,system,pathway,commissioning_year,operation_year,period,view,contributor,score_total_kg_co2eq,score_per_net_tonne_kg_co2eq,denominator_net_stored_tonnes,rank,unit,provenance_id
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,Compression and recompression,720422.6983847143,4.822284096900637,149394.49520357835,9,kg CO2-Eq,09ea626452283bbe4665
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,Pipeline and geological storage,2586742.257529542,17.31484318752585,149394.49520357835,10,kg CO2-Eq,09ea626452283bbe4665
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,Transport losses,4303545.129321188,28.806584362139922,149394.49520357835,11,kg CO2-Eq,09ea626452283bbe4665
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,Capture chemicals and operating materials,293357.30779831915,1.9636420163846342,149394.49520357835,12,kg CO2-Eq,09ea626452283bbe4665
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,CCS infrastructure and end-of-life,161122.49198634675,1.078503540353256,149394.49520357835,13,kg CO2-Eq,09ea626452283bbe4665
BECCS,new CHP+CCS vs standing forest and Northern European energy,SSP2-PkBudg1000,2030,,lifetime,process,Other CHP and CCS supply-chain GHG emissions,2.443217261182863,1.6354131776097344e-05,149394.49520357835,14,kg CO2-Eq,09ea626452283bbe4665
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,supply of forest residue | ENC,-24180231.471321642,-248.7678134909634,97200.0,2,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",11510874.484745502,118.42463461672328,97200.0,3,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",9109357.889735652,93.71767376271247,97200.0,4,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",8464847.475633554,87.08690818553039,97200.0,5,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",959686.1761999063,9.873314569957884,97200.0,7,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-871666.5613975171,-8.96776297734071,97200.0,8,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,plywood production | ENC,-678931.6946270363,-6.984893977644407,97200.0,9,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,three and five layered board production | ENC,-519028.69441441185,-5.339801382864319,97200.0,10,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392681.7901329871,4.039936112479291,97200.0,11,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",392292.91596893006,4.035935349474589,97200.0,12,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,natural gas venting from petroleum/natural gas production | GLO,371421.39696327114,3.8212077876879746,97200.0,13,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,"hardwood forestry, beech, sustainable forest management | ENC",-343530.51404355286,-3.534264547773178,97200.0,14,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,activity,Other activities,6966876.668323709,71.675685888104,97200.0,15,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,ENC,-121558870.63708161,-1250.6056649905515,97200.0,1,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,FI,11612785.329191225,119.47310009455992,97200.0,2,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,SE,9471164.648198443,97.43996551644489,97200.0,3,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,DK,8472595.92104594,87.16662470211872,97200.0,4,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,GLO,1311800.0934615787,13.495885735201426,97200.0,5,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,CHA,1056557.9655318179,10.869937916994012,97200.0,6,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,CN,372595.0037149659,3.833281931223929,97200.0,7,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,RoW,330363.33110879234,3.3987997027653534,97200.0,8,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,location,Other locations,3305659.9153548963,34.008846865791114,97200.0,9,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Direct-capture electricity,2022415.1437137055,20.806740161663637,97200.0,2,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Heat-pump electricity,3183431.244734537,32.751350254470545,97200.0,3,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Compression and recompression,632983.5167335755,6.512176098082052,97200.0,4,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Pipeline and geological storage,2094944.3482137788,21.552925393145873,97200.0,5,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2030,annual,process,Other supply-chain GHG emissions,3640877.3171304557,37.45758556718576,97200.0,7,kg CO2-Eq,bf0da288ada217013041
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,supply of forest residue | ENC,-22988568.948730934,-236.50791099517423,97200.0,2,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",10934921.812382016,112.49919560063803,97200.0,3,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",8653566.496553643,89.02846189870003,97200.0,4,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",8041304.421990627,82.72946936204349,97200.0,5,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",912139.6143084959,9.384152410581233,97200.0,7,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-830528.2521204978,-8.544529342803475,97200.0,8,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,plywood production | ENC,-641337.1769339814,-6.598119104259068,97200.0,9,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,three and five layered board production | ENC,-490288.493316443,-5.044120301609496,97200.0,10,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392675.9184373932,4.0398757040884075,97200.0,11,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",371635.8375514814,3.8234139665790265,97200.0,12,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,natural gas venting from petroleum/natural gas production | GLO,365552.6897864157,3.7608301418355525,97200.0,13,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",352309.5943837288,3.6245843043593498,97200.0,14,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,activity,Other activities,6159836.200840087,63.372800420165504,97200.0,15,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,ENC,-120336912.88140479,-1238.0340831420247,97200.0,1,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,FI,11043503.413363555,113.61629026094192,97200.0,2,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,SE,9035429.068510216,92.95708918220386,97200.0,3,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,DK,8047962.320121557,82.79796625639463,97200.0,4,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,GLO,1301932.7634324403,13.39436999416091,97200.0,5,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,CHA,1013385.0770539466,10.425772397674347,97200.0,6,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,CN,367658.312759148,3.7824929296208643,97200.0,7,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,RoW,366015.0790220684,3.7655872327373294,97200.0,8,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,location,Other locations,3194248.270900575,32.86263653189892,97200.0,9,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Direct-capture electricity,1946760.0778187385,20.0283958623327,97200.0,2,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Heat-pump electricity,3064344.5669369046,31.526178672190376,97200.0,3,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Compression and recompression,609304.6940063236,6.2685668107646455,97200.0,4,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Pipeline and geological storage,2054778.9439035638,21.139701068966705,97200.0,5,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2031,annual,process,Other supply-chain GHG emissions,3558033.141092088,36.60527922934247,97200.0,7,kg CO2-Eq,b68ccfc87680c2489332
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,supply of forest residue | ENC,-21793170.4525063,-224.20957255664916,97200.0,2,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",10358507.871521259,106.56901102388126,97200.0,3,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",8197410.062555684,84.33549447073749,97200.0,4,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",7617422.155226803,78.36854069163378,97200.0,5,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",864554.7763524513,8.894596464531393,97200.0,7,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-789652.6172748469,-8.123998120111594,97200.0,8,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,plywood production | ENC,-604072.1199857965,-6.21473374470984,97200.0,9,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,three and five layered board production | ENC,-461800.15787981224,-4.751030430862266,97200.0,10,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392670.0412910152,4.039815239619498,97200.0,11,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",379601.6887045319,3.9053671677420976,97200.0,12,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,natural gas venting from petroleum/natural gas production | GLO,359784.4831532177,3.7014864521935977,97200.0,13,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",351151.5435007464,3.6126702006249634,97200.0,14,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,activity,Other activities,6019487.583200426,61.92888460082742,97200.0,15,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,ENC,-119112200.17339227,-1225.434158162472,97200.0,1,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,FI,10473764.056799281,107.75477424690618,97200.0,2,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,SE,8599333.072625754,88.47050486240488,97200.0,3,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,DK,7622988.888397269,78.4258116090254,97200.0,4,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,GLO,1292131.2222972426,13.293531093593032,97200.0,5,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,CHA,970957.3371951276,9.989273016410777,97200.0,6,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,RoW,401518.7885842817,4.13085173440619,97200.0,7,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,CN,362776.84972596925,3.7322721165223176,97200.0,8,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,location,Other locations,3080626.5242533726,31.69368852112523,97200.0,9,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Direct-capture electricity,1871642.1463439376,19.25557763728331,97200.0,2,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Heat-pump electricity,2946103.3785043475,30.309705540168185,97200.0,3,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Compression and recompression,585793.985741274,6.026687096103641,97200.0,4,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Pipeline and geological storage,2014583.8697163747,20.726171499139657,97200.0,5,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2032,annual,process,Other supply-chain GHG emissions,3473773.186179143,35.73840726521752,97200.0,7,kg CO2-Eq,4138e1837ede14c598f6
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,supply of forest residue | ENC,-20594303.34168197,-211.8755487827363,97200.0,2,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",9781664.632337714,100.6344097977131,97200.0,3,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",7740913.301742384,79.63902573809037,97200.0,4,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",7193223.640761039,74.00435844404362,97200.0,5,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",816934.2998287494,8.404673866550919,97200.0,7,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-749044.6381636632,-7.706220557239334,97200.0,8,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,plywood production | ENC,-567145.217246104,-5.8348273379228806,97200.0,9,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,three and five layered board production | ENC,-433570.33407068916,-4.460600144760177,97200.0,10,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"electricity production, hydro, reservoir, non-alpine region | SE",406901.4802866183,4.1862292210557435,97200.0,11,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"treatment of spent anion exchange resin from potable water production, municipal incineration | GLO",392664.1591658201,4.039754723928191,97200.0,12,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,natural gas venting from petroleum/natural gas production | GLO,354104.3087659317,3.6430484440939477,97200.0,13,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,"electricity production, natural gas, subcritical, steam cycle | ENC",330841.2025345842,3.4037160754586853,97200.0,14,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,activity,Other activities,5877413.643893648,60.467218558576626,97200.0,15,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,ENC,-117884931.19216324,-1212.8079340757536,97200.0,1,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,FI,9903599.024030283,101.88887884804818,97200.0,2,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,SE,8162900.665576044,83.98045952238728,97200.0,3,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,DK,7197698.641749595,74.05039754886415,97200.0,4,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,GLO,1282377.6821106996,13.193186029945469,97200.0,5,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,CHA,929287.4538763207,9.560570513130871,97200.0,6,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,RoW,436862.59086891136,4.494471099474397,97200.0,7,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,CN,357954.125799541,3.6826556152216154,97200.0,8,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,location,Other locations,2964849.854932669,30.502570523998653,97200.0,9,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Gross atmospheric CO2 capture,-99999999.99999999,-1028.8065843621398,97200.0,1,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Direct-capture electricity,1797040.8204399878,18.488074284362014,97200.0,2,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Heat-pump electricity,2828675.3655073894,29.10159841056985,97200.0,3,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Compression and recompression,562444.9667377085,5.786470851210993,97200.0,4,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Pipeline and geological storage,1974378.54431944,20.31253646419177,97200.0,5,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Transport losses,2800000.0,28.80658436213992,97200.0,6,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2033,annual,process,Other supply-chain GHG emissions,3388059.14977469,34.85657561496595,97200.0,7,kg CO2-Eq,e3fc44cd01f93b13a1f7
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"carbon dioxide, captured and stored, with a sorbent-based direct air capture system, 100ktCO2, with heat pump heat, and grid electricity | ENC",-99999998.33106995,-1028.8065671920776,97200.0,1,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,supply of forest residue | ENC,-19392217.74806185,-199.5084130459038,97200.0,2,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | FI",9204420.552083958,94.69568469222179,97200.0,3,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | SE",7284099.906092541,74.93929944539651,97200.0,4,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | DK",6768730.894301245,69.63714911832557,97200.0,5,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"carbon dioxide transport extension, pipeline 50 to 2000 km, LCSS 2026 | ENC",2800000.039696692,28.8065847705421,97200.0,6,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,"electricity production, at biomass-fired IGCC power plant | ENC",769280.7156299389,7.914410654629001,97200.0,7,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,treatment of sewage sludge by anaerobic digestion | RoW,-708708.7210930405,-7.291241986553915,97200.0,8,kg CO2-Eq,39ba57792c5e1a29b06c
DACCS,not applicable,SSP2-PkBudg1000,2030,2034,annual,activity,plywood production | ENC,-530564.4401961084,-5.458481895021691,97200.0,9,kg CO2-Eq,39ba57792c5e1a29b06c
